2020_CountyName,2020_area_damaged_open_space,2020_area_damaged_ll,2020_area_damaged_all,2010_CountyName,2010_area_damaged_open_space,2010_area_damaged_ll,2010_area_damaged_all,2017_CountyName,2017_area_damaged_open_space,2017_area_damaged_ll,2017_area_damaged_all,2008_CountyName,2008_area_damaged_open_space,2008_area_damaged_ll,2008_area_damaged_all,2006_CountyName,2006_area_damaged_open_space,2006_area_damaged_ll,2006_area_damaged_all,2016_CountyName,2016_area_damaged_open_space,2016_area_damaged_ll,2016_area_damaged_all,2000_CountyName,2000_area_damaged_open_space,2000_area_damaged_ll,2000_area_damaged_all,2002_CountyName,2002_area_damaged_open_space,2002_area_damaged_ll,2002_area_damaged_all,2009_CountyName,2009_area_damaged_open_space,2009_area_damaged_ll,2009_area_damaged_all,2007_CountyName,2007_area_damaged_open_space,2007_area_damaged_ll,2007_area_damaged_all,2004_CountyName,2004_area_damaged_open_space,2004_area_damaged_ll,2004_area_damaged_all,2012_CountyName,2012_area_damaged_open_space,2012_area_damaged_ll,2012_area_damaged_all,2019_CountyName,2019_area_damaged_open_space,2019_area_damaged_ll,2019_area_damaged_all,2018_CountyName,2018_area_damaged_open_space,2018_area_damaged_ll,2018_area_damaged_all,2013_CountyName,2013_area_damaged_open_space,2013_area_damaged_ll,2013_area_damaged_all,2015_CountyName,2015_area_damaged_open_space,2015_area_damaged_ll,2015_area_damaged_all,2014_CountyName,2014_area_damaged_open_space,2014_area_damaged_ll,2014_area_damaged_all,2001_CountyName,2001_area_damaged_open_space,2001_area_damaged_ll,2001_area_damaged_all,2005_CountyName,2005_area_damaged_open_space,2005_area_damaged_ll,2005_area_damaged_all,2011_CountyName,2011_area_damaged_open_space,2011_area_damaged_ll,2011_area_damaged_all,2003_CountyName,2003_area_damaged_open_space,2003_area_damaged_ll,2003_area_damaged_all
Watauga,7.792240344827584,8.46108290535583,15.584480689655168,Watauga,7.792240344827584,8.46108290535583,15.584480689655168,Watauga,3.3343712399119583,3.6158473954512096,6.6687424798239165,Watauga,3.3343712399119583,3.6158473954512096,6.6687424798239165,Watauga,1.111457079970653,1.2052824651504035,2.2229141599413054,Watauga,1.111457079970653,1.2052824651504035,2.2229141599413054,Watauga,0.05557285399853263,0.060264123257520175,0.11114570799706526,Watauga,3.3343712399119583,3.6158473954512096,6.6687424798239165,Watauga,0.016671856199559788,0.018079236977256045,0.033343712399119575,Watauga,16.69593776962582,18.127448275862076,33.39187553925164,Watauga,1.111457079970653,1.2052824651504035,2.2229141599413054,Watauga,11.132631977256052,12.088983125458546,22.265263954512104,Watauga,11.132631977256052,12.088983125458546,22.265263954512104,Watauga,0.022229141599413055,0.02410564930300807,0.04445828319882611,Watauga,7.792240344827584,8.46108290535583,15.584480689655168,Watauga,7.792240344827584,8.46108290535583,15.584480689655168,Watauga,0.016671856199559788,0.018079236977256045,0.033343712399119575,Watauga,0.05557285399853263,0.060264123257520175,0.11114570799706526,Watauga,57.240039618488616,68.701100513573,114.48007923697723,Watauga,1.111457079970653,1.2052824651504035,2.2229141599413054,Watauga,7.792240344827584,8.46108290535583,15.584480689655168
Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0,Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0,Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0,Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0,Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0,Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0,Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0,Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0,Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0,Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.016769344537815128,0.0024542296918767512,0.033538689075630256,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0,Ashe,0.012577008403361343,0.0018406722689075633,0.02515401680672269,Ashe,0.0,0.0,0.0,Ashe,0.0,0.0,0.0
Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403,Alleghany,6.8279974505928855,2.2791415019762846,13.655994901185773,Alleghany,0.0,0.0,0.0,Alleghany,0.009739209486166007,0.0032466403162055343,0.01947841897233201,Alleghany,0.014608814229249013,0.0048699604743083005,0.029217628458498027,Alleghany,0.009739209486166007,0.0032466403162055343,0.01947841897233201,Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403,Alleghany,0.04869604743083004,0.016233201581027673,0.09739209486166008,Alleghany,0.0,0.0,0.0,Alleghany,22.452935869565216,7.499739130434784,44.90587173913043,Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403,Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403,Alleghany,0.014608814229249013,0.0048699604743083005,0.029217628458498027,Alleghany,0.04869604743083004,0.016233201581027673,0.09739209486166008,Alleghany,0.014608814229249013,0.0048699604743083005,0.029217628458498027,Alleghany,0.009739209486166007,0.0032466403162055343,0.01947841897233201,Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403,Alleghany,0.009739209486166007,0.0032466403162055343,0.01947841897233201,Alleghany,0.04869604743083004,0.016233201581027673,0.09739209486166008,Alleghany,0.009739209486166007,0.0032466403162055343,0.01947841897233201,Alleghany,0.01947841897233201,0.0064932806324110685,0.03895683794466403
